Time_Step,Timestamp,Vehicle_ID,State,SoC,SoH,Power_kW,Building_Load_kW,Total_Grid_Power,Grid_Price,Completed_Rides_Global,Skipped_Rides_Global,Taxi_Profit_Global,V2B_Revenue_Global
0,2024-01-01 00:00:01,34,IDLE,1.0000,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
0,2024-01-01 00:00:01,35,IDLE,1.0000,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
0,2024-01-01 00:00:01,36,IDLE,1.0000,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
0,2024-01-01 00:00:01,37,IDLE,1.0000,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
0,2024-01-01 00:00:01,38,IDLE,1.0000,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
0,2024-01-01 00:00:01,39,IDLE,1.0000,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
0,2024-01-01 00:00:01,40,IDLE,1.0000,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
0,2024-01-01 00:00:01,41,IDLE,1.0000,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
0,2024-01-01 00:00:01,42,IDLE,1.0000,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
0,2024-01-01 00:00:01,43,IDLE,1.0000,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
0,2024-01-01 00:00:01,44,IDLE,1.0000,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
0,2024-01-01 00:00:01,45,IDLE,1.0000,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
0,2024-01-01 00:00:01,46,IDLE,1.0000,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
0,2024-01-01 00:00:01,47,IDLE,1.0000,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
0,2024-01-01 00:00:01,48,IDLE,1.0000,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
0,2024-01-01 00:00:01,49,IDLE,1.0000,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
1,2024-01-01 01:00:01,0,ONJOB,0.9843,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,1,ONJOB,0.9689,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,2,ONJOB,0.9939,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,3,ONJOB,0.9914,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,4,ONJOB,0.9895,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,5,ONJOB,0.9905,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,6,ONJOB,0.9742,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,7,ONJOB,0.9892,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,8,ONJOB,0.9918,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,9,ONJOB,0.9793,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,10,ONJOB,0.9710,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,11,ONJOB,0.9948,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,12,ONJOB,0.9884,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,13,ONJOB,0.9801,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,14,ONJOB,0.9837,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,15,ONJOB,0.9801,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,16,ONJOB,0.9854,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,17,ONJOB,0.9927,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,18,ONJOB,0.9842,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,19,ONJOB,0.9855,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,20,ONJOB,0.9871,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,21,ONJOB,0.9854,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,22,ONJOB,0.9864,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,23,ONJOB,0.9803,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,24,ONJOB,0.9877,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,25,ONJOB,0.9804,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,26,ONJOB,0.9854,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,27,ONJOB,0.9793,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,28,ONJOB,0.9826,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,29,ONJOB,0.9919,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,30,ONJOB,0.9917,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,31,ONJOB,0.9863,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,32,ONJOB,0.9918,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,33,ONJOB,0.9842,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,34,ONJOB,0.9862,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,35,ONJOB,0.9914,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,36,ONJOB,0.9953,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,37,ONJOB,0.9863,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,38,ONJOB,0.9889,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,39,ONJOB,0.9861,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,40,ONJOB,0.9742,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,41,ONJOB,0.9897,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,42,ONJOB,0.9914,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,43,ONJOB,0.9803,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,44,ONJOB,0.9956,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,45,ONJOB,0.9876,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,46,ONJOB,0.9879,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,47,ONJOB,0.9874,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,48,ONJOB,0.9794,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
1,2024-01-01 01:00:01,49,ONJOB,0.9868,1.0000,0.0000,0.00,0.00,0.0000,0,0,440.95,0.0000
2,2024-01-01 02:00:01,0,IDLE,0.9437,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,1,IDLE,0.9198,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,2,IDLE,0.9877,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,3,IDLE,0.9759,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,4,IDLE,0.9148,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,5,IDLE,0.9225,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,6,IDLE,0.9365,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,7,IDLE,0.9702,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,8,IDLE,0.9836,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,9,IDLE,0.9346,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,10,IDLE,0.9049,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,11,IDLE,0.9833,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,12,IDLE,0.9768,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,13,IDLE,0.9476,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,14,IDLE,0.9498,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,15,IDLE,0.9476,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,16,IDLE,0.9522,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,17,IDLE,0.9811,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,18,IDLE,0.9417,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,19,IDLE,0.9621,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,20,IDLE,0.9609,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,21,IDLE,0.9522,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,22,IDLE,0.9426,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,23,IDLE,0.9397,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,24,IDLE,0.9546,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,25,IDLE,0.9472,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,26,IDLE,0.9522,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,27,IDLE,0.9346,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,28,IDLE,0.9535,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,29,IDLE,0.9639,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,30,IDLE,0.9526,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,31,IDLE,0.9359,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,32,IDLE,0.9836,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,33,IDLE,0.9684,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,34,IDLE,0.9186,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,35,IDLE,0.9759,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,36,IDLE,0.9745,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,37,IDLE,0.9359,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,38,IDLE,0.9780,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,39,IDLE,0.9504,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,40,IDLE,0.9365,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,41,IDLE,0.9745,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,42,IDLE,0.9828,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,43,IDLE,0.9397,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,44,IDLE,0.9867,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,45,IDLE,0.9535,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,46,IDLE,0.9592,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,47,IDLE,0.9451,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,48,IDLE,0.9226,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
2,2024-01-01 02:00:01,49,IDLE,0.9355,1.0000,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
3,2024-01-01 03:00:01,0,ONJOB,0.9269,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,1,ONJOB,0.8889,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,2,ONJOB,0.9816,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,3,ONJOB,0.9673,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,4,ONJOB,0.8994,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,5,ONJOB,0.9082,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,6,ONJOB,0.9083,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,7,ONJOB,0.9511,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,8,ONJOB,0.9754,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,9,ONJOB,0.9165,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,10,ONJOB,0.8842,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,11,ONJOB,0.9782,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,12,ONJOB,0.9652,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,13,ONJOB,0.9317,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,14,ONJOB,0.9275,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,15,ONJOB,0.9317,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,16,ONJOB,0.9389,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,17,ONJOB,0.9746,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,18,ONJOB,0.9233,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,19,ONJOB,0.9500,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,20,ONJOB,0.9357,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,21,ONJOB,0.9389,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,22,ONJOB,0.9225,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,23,ONJOB,0.9261,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,24,ONJOB,0.9386,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,25,ONJOB,0.9305,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,26,ONJOB,0.9389,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,27,ONJOB,0.9165,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,28,ONJOB,0.9338,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,29,ONJOB,0.9487,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,30,ONJOB,0.9376,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,31,ONJOB,0.9196,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,32,ONJOB,0.9754,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,33,ONJOB,0.9526,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,34,ONJOB,0.9017,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,35,ONJOB,0.9673,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,36,ONJOB,0.9698,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,37,ONJOB,0.9196,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,38,ONJOB,0.9669,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,39,ONJOB,0.9356,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,40,ONJOB,0.9083,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,41,ONJOB,0.9642,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,42,ONJOB,0.9742,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,43,ONJOB,0.9261,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,44,ONJOB,0.9823,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,45,ONJOB,0.9394,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,46,ONJOB,0.9397,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,47,ONJOB,0.9329,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,48,ONJOB,0.9067,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
3,2024-01-01 03:00:01,49,ONJOB,0.9204,0.9999,0.0000,0.00,0.00,0.0000,0,0,497.33,0.0000
4,2024-01-01 04:00:01,0,IDLE,0.8358,0.9999,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
4,2024-01-01 04:00:01,1,IDLE,0.7733,0.9999,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
4,2024-01-01 04:00:01,2,IDLE,0.9727,0.9999,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
4,2024-01-01 04:00:01,3,IDLE,0.9270,0.9999,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
4,2024-01-01 04:00:01,4,IDLE,0.8526,0.9999,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
4,2024-01-01 04:00:01,5,ONJOB,0.9082,0.9999,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
4,2024-01-01 04:00:01,6,IDLE,0.8640,0.9999,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
4,2024-01-01 04:00:01,7,IDLE,0.9338,0.9999,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
4,2024-01-01 04:00:01,8,IDLE,0.9133,0.9999,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
4,2024-01-01 04:00:01,9,IDLE,0.8753,0.9999,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
4,2024-01-01 04:00:01,10,IDLE,0.7872,0.9999,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
4,2024-01-01 04:00:01,11,IDLE,0.9730,0.9999,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
4,2024-01-01 04:00:01,12,IDLE,0.8963,0.9999,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
4,2024-01-01 04:00:01,13,IDLE,0.8761,0.9999,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
4,2024-01-01 04:00:01,14,IDLE,0.8820,0.9999,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
4,2024-01-01 04:00:01,15,IDLE,0.8761,0.9999,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
4,2024-01-01 04:00:01,16,IDLE,0.9133,0.9999,0.0000,0.00,0.00,0.0000,0,0,0.00,0.0000
